title,quarter,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,IncreaseInCashAndCashEquivalents,EndCashPosition
쏠리드,18년 12월,-107.8,20.6,-58.0,-139.7,307.2
쏠리드,19년 12월,202.4,48.5,-6.0,249.0,556.3
씨씨에스,15년 12월,2.0,18.7,-22.3,-1.5,14.7
씨씨에스,16년 12월,35.2,37.5,-85.2,-12.4,2.2
씨씨에스,17년 12월,47.1,-42.8,3.7,8.0,10.2
씨씨에스,18년 12월,50.0,-16.1,-25.4,8.4,18.7
씨씨에스,19년 12월,18.7,-14.7,-7.7,-3.8,14.9
씨아이에스,15년 12월,23.3,72.7,8.4,105.5,155.4
씨아이에스,16년 12월,-12.4,3.2,-0.4,-9.0,146.4
씨아이에스,17년 12월,-101.4,-10.3,162.1,44.4,190.8
씨아이에스,18년 12월,-253.0,-110.1,220.0,-143.2,47.7
씨아이에스,19년 12월,235.0,-54.5,-32.1,147.2,194.9
씨앤지하이테크,15년 12월,39.4,-1.1,-10.7,27.7,59.3
씨앤지하이테크,16년 12월,94.9,-3.0,-11.6,80.4,139.6
씨앤지하이테크,17년 12월,-9.2,-5.1,-10.2,-24.5,115.1
씨앤지하이테크,18년 12월,33.1,-264.3,202.0,-29.2,85.9
씨앤지하이테크,19년 12월,261.6,51.8,-9.8,303.0,388.8
씨에스베어링,15년 12월,73.4,-11.2,-40.0,22.2,40.0
씨에스베어링,16년 12월,9.4,-12.7,-26.9,-30.2,9.8
씨에스베어링,17년 12월,64.9,-17.8,-28.4,18.2,28.0
씨에스베어링,18년 12월,22.7,-25.1,17.6,15.1,43.2
씨에스베어링,19년 12월,84.6,-235.3,236.3,82.1,125.3
씨엔플러스,15년 12월,-22.5,-51.2,64.6,-5.9,10.9
씨엔플러스,16년 12월,-12.7,139.3,-115.6,9.0,19.9
씨엔플러스,17년 12월,2.1,-22.8,9.6,-11.6,8.3
씨엔플러스,18년 12월,-35.0,-40.4,70.8,-4.3,4.0
씨엔플러스,19년 12월,-8.8,79.0,-68.3,0.9,4.9
씨엠에스에듀,15년 12월,102.0,-49.5,-30.8,21.8,89.6
씨엠에스에듀,16년 12월,92.0,-434.9,262.5,-80.3,9.3
씨엠에스에듀,17년 12월,92.1,-58.4,-8.0,25.6,34.9
씨엠에스에듀,18년 12월,114.3,-251.4,120.1,-17.0,17.9
씨엠에스에듀,19년 12월,236.5,-34.9,-178.2,23.4,41.3
씨유메디칼,15년 12월,35.1,-20.4,41.8,56.7,87.1
씨유메디칼,16년 12월,-2.3,-38.1,3.8,-39.2,47.9
씨유메디칼,17년 12월,69.6,-29.8,-14.9,22.5,70.3
씨유메디칼,18년 12월,31.2,-412.5,363.4,-16.2,54.1
씨유메디칼,19년 12월,-51.2,-95.2,180.5,37.8,92.0
씨젠,15년 12월,-31.2,-243.2,486.1,213.6,408.9
씨젠,16년 12월,165.6,-98.2,18.6,88.9,497.8
씨젠,17년 12월,101.2,60.5,-375.1,-219.7,278.1
씨젠,18년 12월,140.1,9.6,-101.4,47.8,325.9
씨젠,19년 12월,271.4,-69.1,-41.8,165.0,490.9
씨케이에이치,15년 12월,591.7,-349.7,-14.6,228.0,"3,872.2"
씨케이에이치,16년 12월,542.8,11.8,4.0,558.7,"4,278.4"
씨케이에이치,17년 12월,-574.4,"-1,683.7",2.6,"-2,255.5","2,064.2"
씨케이에이치,18년 12월,-580.6,199.6,8.6,-372.3,"1,675.7"
씨케이에이치,19년 12월,-443.2,888.6,6.9,452.1,"2,143.6"
씨큐브,15년 12월,40.6,-46.8,-44.5,-50.3,41.9
씨큐브,16년 12월,43.9,-34.9,-4.6,5.4,47.3
씨큐브,17년 12월,53.1,-24.3,-1.5,26.1,73.3
씨큐브,18년 12월,56.0,-108.7,26.6,-26.2,47.1
씨큐브,19년 12월,57.6,-76.9,25.5,6.0,53.1
씨티씨바이오,15년 12월,14.4,-233.6,139.6,-79.8,23.9
씨티씨바이오,16년 12월,68.6,-58.7,18.4,28.5,52.3
씨티씨바이오,17년 12월,3.0,-39.9,48.8,13.0,65.3
씨티씨바이오,18년 12월,-24.7,-82.2,87.9,-19.1,46.3
씨티씨바이오,19년 12월,16.8,102.5,-12.8,106.4,152.7
씨티케이코스메틱스,15년 12월,38.0,-24.4,-0.6,13.0,22.8
씨티케이코스메틱스,16년 12월,125.6,-67.1,130.4,193.7,216.5
씨티케이코스메틱스,17년 12월,222.0,"-1,089.9","1,059.6",190.6,407.1
씨티케이코스메틱스,18년 12월,-168.4,372.2,-87.6,115.4,522.6
씨티케이코스메틱스,19년 12월,306.7,-427.5,-33.0,-157.5,365.1
아가방컴퍼니,15년 12월,38.1,-141.8,-60.0,-162.5,216.7
아가방컴퍼니,16년 12월,32.4,-50.9,-6.8,-23.0,193.7
아가방컴퍼니,17년 12월,-58.7,-39.2, ,-100.8,93.0
아가방컴퍼니,18년 12월,-76.7,40.5,5.6,-32.4,60.6
아가방컴퍼니,19년 12월,-11.6,0.1,-4.3,-15.3,45.3
아나패스,15년 12월,109.6,-85.2,-46.6,-20.9,141.5
아나패스,16년 12월,153.3,-213.7,-18.7,-77.4,64.0
아나패스,17년 12월,177.2,-115.5,4.2,59.1,123.1
아나패스,18년 12월,-19.5,-13.4,-28.1,-58.1,65.0
아나패스,19년 12월,-165.0,-158.6,349.9,27.3,92.3
아난티,15년 12월,270.6,-871.9,"1,878.5","1,277.3","1,491.4"
아난티,16년 12월,-285.0,"-1,602.4",834.9,"-1,052.5",438.9
아난티,17년 12월,474.7,"-1,522.1",776.6,-270.8,168.2
아난티,18년 12월,519.0,-609.1,-285.8,38.6,206.7
아난티,19년 12월,159.8,"-1,032.4","1,062.6",340.0,546.8
아래스,15년 12월,-22.7,68.5,-19.3,26.8,36.4
아래스,16년 12월,-96.7,-99.1,160.6,-35.1,1.3
아래스,17년 12월,-17.6,-5.4,41.1,18.1,19.4
아래스,18년 12월,-47.7,-37.1,67.7,-17.2,2.1
아래스,19년 12월,-36.5,36.1,7.0,6.6,8.7
아리온,15년 12월,73.2,-113.4,26.4,-12.3,83.1
아리온,16년 12월,-146.7,-55.5,150.5,-51.7,31.5
아리온,17년 12월,26.0,-79.6,63.5,9.8,41.3
아리온,18년 12월,-40.3,-162.1,206.4,4.2,45.5
아리온,19년 12월,-120.3,-72.3,165.9,-26.7,18.8
아모그린텍,15년 12월,-12.3,-46.0,50.5,-7.8,60.7
아모그린텍,16년 12월,-10.4,6.6,22.0,18.4,79.4
아모그린텍,17년 12월,96.0,-26.3,-69.9,-0.3,79.1
아모그린텍,18년 12월,-44.1,-31.1,21.4,-53.8,25.3
아모그린텍,19년 12월,-30.0,-215.4,271.7,25.9,51.2
아모텍,15년 12월,394.8,-106.2,30.7,322.0,437.4
아모텍,16년 12월,331.1,-260.9,-152.8,-83.4,354.1
아모텍,17년 12월,316.0,-218.4,31.5,110.5,464.6
아모텍,18년 12월,222.9,-444.6,59.0,-162.2,302.3
아모텍,19년 12월,21.9,-144.8,322.5,196.5,498.8
아미노로직스,15년 12월,19.3,24.0,-27.6,15.8,114.9
아미노로직스,16년 12월,41.4,-9.5, ,31.9,146.8
아미노로직스,17년 12월,30.0,-102.0, ,-72.1,74.7
아미노로직스,18년 12월,45.6,-3.5, ,42.1,116.8
아미노로직스,19년 12월,36.0,-69.8,-1.4,-35.4,81.4
아미코젠,15년 12월,123.4,-290.6,277.5,110.3,196.5
아미코젠,16년 12월,112.8,-158.2,-18.7,-64.4,132.2
아미코젠,17년 12월,118.8,-318.6,206.4,2.7,134.8
아미코젠,18년 12월,28.4,-111.9,73.1,-12.3,122.5
아미코젠,19년 12월,87.6,-37.4,42.9,92.3,214.8
아바코,15년 12월,15.0,97.8,39.5,153.1,373.5
아바코,16년 12월,-70.4,-125.5,-21.2,-216.2,157.3
아바코,17년 12월,311.5,-60.3,13.1,260.5,417.8
아바코,18년 12월,-254.5,60.8,-105.3,-313.3,104.4
아바코,19년 12월,318.5,-107.8,-129.9,81.3,185.7
아바텍,15년 12월,190.2,-162.6,-50.0,-21.6,417.4
아바텍,16년 12월,220.7,-58.9,-65.4,96.0,513.4
아바텍,17년 12월,318.9,-422.8,-29.9,-136.0,377.4
아바텍,18년 12월,101.9,-175.3,-88.2,-161.6,215.8
아바텍,19년 12월,162.1,-135.9,-78.0,-51.8,164.0
아비코전자,15년 12월,80.3,33.4,-52.8,61.1,297.6
아비코전자,16년 12월,189.4,-34.8,-55.3,100.7,399.2
아비코전자,17년 12월,41.9,-39.1,-40.5,-40.7,358.5
아비코전자,18년 12월,96.8,-135.4,-26.6,-65.3,293.2
아비코전자,19년 12월,59.8,14.7,0.3,74.1,367.3
아세아텍,15년 12월,111.5,-87.4,60.5,85.2,149.1
아세아텍,16년 12월,-19.8,63.1,0.5,44.5,193.5
아세아텍,17년 12월,23.8,-47.5,-49.0,-72.3,121.3
아세아텍,18년 12월,20.7,-90.8,-12.2,-82.3,38.9
아세아텍,19년 12월,-166.2,2.4,191.9,28.0,67.0
아스타,15년 12월,-20.7,7.5,64.4,51.2,53.6
아스타,16년 12월,-45.8,16.7,13.1,-17.8,35.8
아스타,17년 12월,-85.8,-132.0,208.7,-7.7,28.1
아스타,18년 12월,-45.6,-155.4,178.3,-22.7,5.4
아스타,19년 12월,-50.1,94.8,-10.8,34.3,39.7
아스트,15년 12월,-28.7,-170.7,143.3,-55.9,82.9
아스트,16년 12월,-136.9,-635.5,780.7,8.4,91.3
아스트,17년 12월,-117.8,-419.8,679.0,139.3,230.6
아스트,18년 12월,-360.3,-386.9,672.4,-75.4,155.2
아스트,19년 12월,213.7,"-1,585.9","1,504.4",131.6,287.4
아시아경제,15년 12월,79.7,-218.4,176.7,38.0,211.2
아시아경제,16년 12월,115.6,-99.5,67.5,83.6,294.8
아시아경제,17년 12월,53.9,-31.1,-4.6,18.2,313.0
아시아경제,18년 12월,46.8,-437.5,256.9,-133.8,179.2
아시아경제,19년 12월,-68.6,85.0,-96.5,-80.7,98.5
아시아종묘,15년 12월,-14.5,-34.6,54.9,6.2,20.1
아시아종묘,16년 12월,13.2,-5.4,-13.2,-6.0,14.1
아시아종묘,17년 12월,6.9,-2.7,-2.5,1.8,15.9
아시아종묘,18년 12월,-3.3,-8.4,26.0,14.4,30.3
아시아종묘,19년 12월,-14.7,-84.8,88.6,-10.0,20.2
아우딘퓨쳐스,15년 12월,19.6,-25.7,89.2,83.1,90.0
아우딘퓨쳐스,16년 12월,35.4,-36.9,-14.2,-15.6,74.4
아우딘퓨쳐스,17년 12월,-81.6,-162.2,186.6,-57.3,17.1
아우딘퓨쳐스,18년 12월,-48.4,102.6,5.2,59.4,76.5
아우딘퓨쳐스,19년 12월,-18.2,-75.2,83.1,-10.3,66.2
아이디스,15년 12월,133.0,-78.2,25.5,185.8,343.9
아이디스,16년 12월,182.1,-265.9,-6.6,-91.9,252.0
아이디스,17년 12월,21.9,187.3,-30.1,176.8,428.8
아이디스,18년 12월,-53.1,-82.0,-42.4,-177.1,251.7
아이디스,19년 12월,135.6,-153.2,-40.6,-56.7,195.0
아이디스홀딩스,15년 12월,335.5,135.2,164.4,743.3,998.0
아이디스홀딩스,16년 12월,438.1,-405.7,-114.8,-80.1,917.8
아이디스홀딩스,17년 12월,334.6,"-1,241.8",840.4,521.5,"1,439.4"
아이디스홀딩스,18년 12월,321.4,-587.7,-148.2,-416.7,"1,022.7"
아이디스홀딩스,19년 12월,"1,017.3",-333.2,-238.4,443.8,"1,466.4"
아이디피,15년 12월, , , , , 
아이디피,16년 12월,31.9,-40.0,27.0,19.0,26.7
아이디피,17년 12월,25.1,-11.9,-1.6,10.5,37.2
아이디피,18년 12월,20.3,-26.6,1.5,-4.8,35.8
아이디피,19년 12월,16.9,18.9,-1.4,32.9,68.7
아이비김영,15년 12월,0.6,2.9,-4.3,-0.8,0.3
아이비김영,16년 12월,9.4,-46.5,37.2,0.0,0.4
아이비김영,17년 12월,23.0,-30.0,8.2,1.2,1.6
아이비김영,18년 12월,55.3,-32.2,-0.6,22.5,24.1
아이비김영,19년 12월,156.5,-92.1,-92.9,-28.6,0.1
아이센스,15년 12월,225.6,-245.3,-0.6,-21.7,231.7
아이센스,16년 12월,117.3,-142.0,41.8,23.3,255.1
아이센스,17년 12월,223.8,-279.2,81.9,19.7,274.7
아이센스,18년 12월,195.4,-125.9,-82.0,-4.5,270.2
아이센스,19년 12월,379.5,-193.6,-110.4,74.5,344.7
아이스크림에듀,15년 12월,22.0,-27.9,-3.0,-8.9,57.5
아이스크림에듀,16년 12월,130.8,-10.4,-30.0,90.4,147.9
아이스크림에듀,17년 12월,84.5,-88.8, ,-4.3,143.6
아이스크림에듀,18년 12월,76.1,-114.5,9.6,-28.8,114.7
아이스크림에듀,19년 12월,85.3,-300.3,164.8,-50.2,64.5
아이쓰리시스템,15년 12월,48.7,-169.0,172.3,52.0,98.6
아이쓰리시스템,16년 12월,40.6,-0.2,-35.6,5.5,104.0
아이쓰리시스템,17년 12월,107.2,-36.9,-12.8,53.7,157.8
아이쓰리시스템,18년 12월,152.2,-139.5,-58.4,-43.8,113.9
아이쓰리시스템,19년 12월,8.6,-26.0,21.0,4.3,118.2
아이씨디,15년 12월,22.0,-18.7,-3.9,-0.8,75.2
아이씨디,16년 12월,-91.1,-312.5,511.8,105.8,181.0
아이씨디,17년 12월,-118.8,31.9,69.8,-18.0,163.0
아이씨디,18년 12월,298.3,-30.6,-323.6,-55.5,107.5
아이씨디,19년 12월,239.7,-11.3,-149.7,80.4,187.9
아이씨케이,15년 12월,-28.8,9.0,3.4,-16.5,18.3
아이씨케이,16년 12월,14.3,35.4,22.2,75.6,93.9
아이씨케이,17년 12월,-30.0,-3.2,-12.8,-46.0,47.9
아이씨케이,18년 12월,-5.2,-7.4,1.8,-10.8,37.2
아이씨케이,19년 12월,2.4,-88.2,76.5,-9.1,28.1
아이앤씨,15년 12월,-37.0,2.6,37.8,3.4,5.6
아이앤씨,16년 12월,-62.4,24.1,46.8,8.5,14.1
아이앤씨,17년 12월,75.4,-77.3,0.3,-1.6,12.5
아이앤씨,18년 12월,61.8,-60.6,2.2,3.4,15.9
아이앤씨,19년 12월,122.0,-168.6,36.0,-10.7,5.2
아이에스이커머스,15년 12월,-43.4,-86.2,206.2,66.7,134.0
아이에스이커머스,16년 12월,-22.5,-1.0,74.2,55.1,189.1
아이에스이커머스,17년 12월,-52.2,132.1,-112.0,-37.3,151.8
아이에스이커머스,18년 12월,-92.7,-138.9,100.8,-131.4,20.4
아이에스이커머스,19년 12월,8.5,20.3,-27.2,1.3,21.7
아이에이,15년 12월,60.5,-28.3,4.7,36.9,93.6
아이에이,16년 12월,-22.4,-265.1,237.5,-50.0,43.5
아이에이,17년 12월,-20.7,-60.6,61.9,-19.9,23.6
아이에이,18년 12월,10.3,-195.4,206.2,21.0,44.6
아이에이,19년 12월,40.1,-192.9,119.4,-32.7,11.9
아이에이네트웍스,15년 12월,29.4,-8.3,-19.5,1.7,20.7
아이에이네트웍스,16년 12월,27.6,-50.0,29.0,6.6,27.3
아이에이네트웍스,17년 12월,-1.0,6.8,-12.9,-7.8,19.5
아이에이네트웍스,18년 12월,-8.6,5.2,4.1,0.7,20.2
아이에이네트웍스,19년 12월,-34.3,-68.6,185.5,82.6,102.8
아이엘사이언스,15년 12월,-0.6,-18.2,26.2,7.5,8.7
아이엘사이언스,16년 12월,-30.3,-5.6,27.9,-8.0,0.6
아이엘사이언스,17년 12월,23.2,-5.2,-4.4,13.6,14.3
아이엘사이언스,18년 12월,-15.9,-2.6,6.4,-12.2,2.1
아이엘사이언스,19년 12월,-7.9,41.9,32.4,66.5,68.6
아이엠,15년 12월,-9.8,-116.5,110.3,-12.8,102.4
아이엠,16년 12월,106.6,-249.8,133.5,-3.5,98.9
아이엠,17년 12월,109.6,-245.8,77.6,-57.7,41.1
아이엠,18년 12월,198.5,-160.7,-16.7,25.4,66.5
아이엠,19년 12월,-148.3,27.3,148.6,30.9,97.4
아이엠이연이,15년 12월,-69.3,-72.7,91.8,-46.8,52.4
아이엠이연이,16년 12월,125.3,-19.7,-91.8,11.6,64.0
아이엠이연이,17년 12월,114.5,-105.5,22.1,43.5,107.5
아이엠이연이,18년 12월,92.2,-140.9,27.1,-23.7,83.8
아이엠이연이,19년 12월,176.9,-440.7,332.5,85.8,169.5
아이엠텍,15년 12월,160.0,-105.2,2.6,57.3,97.2
아이엠텍,16년 12월,-49.9,-257.3,310.2,3.0,100.2
아이엠텍,17년 12월,-45.0,-33.1,-11.9,-90.0,10.2
아이엠텍,18년 12월,-19.7,-75.2,137.8,42.9,53.1
아이엠텍,19년 12월,-94.1,-221.5,266.1,-49.6,3.5
아이오케이,15년 12월,-40.8,-409.0,432.3,-17.4,60.5
아이오케이,16년 12월,4.2,-84.8,81.5,0.9,61.4
아이오케이,17년 12월,-6.5,-98.9,150.7,45.3,106.7
아이오케이,18년 12월,-20.0,-492.4,448.7,-63.6,43.0
아이오케이,19년 12월,45.3,63.2,11.4,119.8,162.8
아이원스,15년 12월,111.0,-570.3,449.7,-8.2,0.7
아이원스,16년 12월,173.2,-474.3,321.9,20.5,21.2
아이원스,17년 12월,-19.4,-191.7,289.6,77.7,98.9
아이원스,18년 12월,124.3,-222.9,54.2,-43.8,55.1
아이원스,19년 12월,80.1,36.4,-47.7,68.0,123.1
아이즈비전,15년 12월,38.6,30.0,-7.4,61.2,234.4
아이즈비전,16년 12월,15.5,31.5,18.2,65.2,299.6
아이즈비전,17년 12월,28.9,-37.9,1.3,-7.7,291.8
아이즈비전,18년 12월,147.9,-191.8,143.2,99.2,391.1
아이즈비전,19년 12월,-0.5,41.5,139.5,180.9,571.9
아이진,15년 12월,-44.8,-154.5,232.1,32.9,58.6
아이진,16년 12월,-59.9,6.2,2.9,-50.8,7.8
아이진,17년 12월,-67.6,-82.8,186.6,36.2,44.0
아이진,18년 12월,-74.8,-269.6,307.2,-37.2,6.8
아이진,19년 12월,-83.2,110.7,4.0,31.5,38.3
아이컴포넌트,15년 12월,107.4,-71.3,-6.8,28.8,80.6
아이컴포넌트,16년 12월,141.6,-75.4,29.7,101.9,182.5
아이컴포넌트,17년 12월,-2.8,-77.1,-25.5,-109.7,72.8
아이컴포넌트,18년 12월,-0.8,-5.3,-5.5,-11.8,61.0
아이컴포넌트,19년 12월,15.4,11.9,-20.5,5.9,66.9
아이큐어,15년 12월,-2.0,-3.9,145.5,139.5,140.9
아이큐어,16년 12월,-48.8,-130.8,49.3,-130.2,10.6
아이큐어,17년 12월,11.2,-122.7,194.3,82.9,93.5
아이큐어,18년 12월,-73.0,-731.8,731.4,-73.5,20.0
아이큐어,19년 12월,-59.4,-556.0,675.2,59.8,79.9
아이크래프트,15년 12월,-45.9,-13.1,72.5,13.5,129.8
아이크래프트,16년 12월,60.4,-13.3,-45.1,2.0,131.8
아이크래프트,17년 12월,65.8,-4.7,-49.9,10.0,141.8
아이크래프트,18년 12월,-1.7,8.1,-7.2,-1.0,140.8
아이크래프트,19년 12월,82.0,8.9,-31.4,59.3,200.2
아이텍,15년 12월,65.0,15.4,-95.4,-15.0,20.6
아이텍,16년 12월,91.9,-49.0,-46.8,-4.2,16.5
아이텍,17년 12월,67.4,-70.0,2.6,-1.3,15.2
아이텍,18년 12월,53.1,-643.5,704.9,115.0,130.2
아이텍,19년 12월,101.6,133.3,-275.1,-36.0,94.2
아이톡시,15년 12월,83.6,-58.4,43.8,69.2,72.2
아이톡시,16년 12월,-4.4,-37.3,-2.8,-44.4,27.8
아이톡시,17년 12월,-6.9,-47.2,92.1,38.0,65.8
아이톡시,18년 12월,-44.0,-145.1,152.9,-55.7,10.1
아이톡시,19년 12월,-44.5,-33.1,92.2,14.3,24.5
아이티센,15년 12월,17.5,-98.0,35.3,-6.0,328.7
아이티센,16년 12월,-269.8,-8.1,167.7,-98.0,230.7
아이티센,17년 12월,132.3,-79.7,180.4,232.9,463.6
아이티센,18년 12월,78.1,"-1,021.1","1,039.3",96.1,559.8
아이티센,19년 12월,72.5,-41.9,-189.0,-158.5,401.5
아이티엠반도체,15년 12월,76.6,-340.3,214.7,-49.0,37.3
아이티엠반도체,16년 12월,130.4,-102.5,-16.0,11.9,49.3
아이티엠반도체,17년 12월,149.6,-222.2,46.0,-26.7,22.5
아이티엠반도체,18년 12월,282.0,-284.4,116.9,98.1,120.6
아이티엠반도체,19년 12월,413.3,"-1,341.4","1,205.1",328.1,448.7
아주IB투자,15년 12월,672.8,17.8,-803.1,-112.5,231.1
아주IB투자,16년 12월,486.6,64.7,-362.2,189.2,420.2
아주IB투자,17년 12월,-96.1,-115.2,30.2,-181.1,239.1
아주IB투자,18년 12월,179.3,-100.6,-41.9,36.8,275.9
아주IB투자,19년 12월,609.8,-181.7,-456.6,-28.5,247.4
아즈텍WB,15년 12월,33.0,56.2,-49.6,39.6,75.3
아즈텍WB,16년 12월,6.2,-116.7,54.4,-56.1,19.2
아즈텍WB,17년 12월,48.7,-136.4,88.2,0.5,19.7
아즈텍WB,18년 12월,59.0,-35.6,-5.6,17.8,37.5
아즈텍WB,19년 12월,-22.3,-41.8,83.6,19.5,57.0
아진산업,15년 12월,822.7,-771.6,-47.4,12.4,185.5
아진산업,16년 12월,835.7,-663.5,-198.7,-23.2,162.3
아진산업,17년 12월,370.3,-757.5,362.5,-51.6,110.7
아진산업,18년 12월,970.7,-833.1,47.6,177.6,288.3
아진산업,19년 12월,616.8,-717.0,325.1,234.2,522.4
아진엑스텍,15년 12월,22.3,-34.3,-16.2,-28.2,57.0
아진엑스텍,16년 12월,8.7,-17.1,105.4,97.0,154.0
아진엑스텍,17년 12월,27.9,-29.5,-17.4,-19.1,135.0
아진엑스텍,18년 12월,70.5,-66.4,-25.9,-21.8,113.1
아진엑스텍,19년 12월,34.5,-24.8,-23.8,-14.1,99.1
아톤,15년 12월, , , , , 
아톤,16년 12월, , , , , 
아톤,17년 12월, , , , , 
아톤,18년 12월,38.3,-3.4,5.6,40.5,84.2
아톤,19년 12월,21.3,-303.7,327.9,45.5,129.7
아프리카TV,15년 12월,155.0,-45.5,-58.4,51.0,171.3
아프리카TV,16년 12월,214.9,-187.7,-33.0,-5.7,165.6
아프리카TV,17년 12월,212.5,-114.6,-33.4,64.5,230.0
아프리카TV,18년 12월,387.5,-266.2,6.0,127.2,357.2
아프리카TV,19년 12월,608.4,-700.4,8.4,-83.9,273.4
안국약품,15년 12월,191.1,-167.2,114.1,138.0,192.6
안국약품,16년 12월,126.2,-72.7,-32.3,21.3,213.9
안국약품,17년 12월,174.6,-86.5,-71.8,12.5,226.4
안국약품,18년 12월,-12.0,26.5,-28.2,-11.7,214.7
안국약품,19년 12월,220.8,-275.9,66.6,12.7,227.5
안랩,15년 12월,190.3,-32.9,-25.7,132.2,387.8
안랩,16년 12월,243.1,-298.7,-43.4,-97.9,289.9
안랩,17년 12월,243.4,-280.1,-60.8,-99.9,190.0
안랩,18년 12월,314.4,-81.7,-69.5,162.7,352.8
안랩,19년 12월,226.7,-254.6,-81.3,-108.4,244.4
안트로젠,15년 12월,8.4,-13.1,36.0,31.3,47.9
안트로젠,16년 12월,-1.3,-149.5,169.4,19.0,66.9
안트로젠,17년 12월,3.8,-151.7,200.1,51.7,118.6
안트로젠,18년 12월,-15.0,-376.8,441.4,49.8,168.4
안트로젠,19년 12월,-16.5,272.4,-4.0,252.4,420.8
알로이스,15년 12월,2.5,-3.3,4.4,3.7,3.7
알로이스,16년 12월,2.6,-1.3,0.0,1.3,5.0
알로이스,17년 12월,-10.6,-0.8,10.2,-1.2,3.8
알로이스,18년 12월,-27.2,-0.9,31.9,3.5,7.3
알로이스,19년 12월,-11.4,4.8,18.1,11.3,18.6
알리코제약,15년 12월,10.7,-18.2,7.6,0.1,1.5
알리코제약,16년 12월,60.1,-34.2,4.2,30.4,31.9
알리코제약,17년 12월,87.6,-60.3,-3.5,22.9,54.8
알리코제약,18년 12월,-23.3,-493.8,486.0,-31.6,23.2
알리코제약,19년 12월,131.3,40.8,-74.8,97.2,120.4
알서포트,15년 12월,-21.1,57.5,-11.5,27.2,103.4
알서포트,16년 12월,4.9,-1.8,9.3,12.4,115.8
알서포트,17년 12월,25.7,-23.7, ,-2.4,113.4
알서포트,18년 12월,-4.9,-4.0,-7.1,-13.8,99.6
알서포트,19년 12월,56.0,-140.9,69.6,-15.0,84.6
알에스오토메이션,15년 12월,19.6,-11.8,-13.6,-5.8,15.7
알에스오토메이션,16년 12월,43.5,-42.2,26.6,27.9,43.6
알에스오토메이션,17년 12월,-50.4,-69.6,127.6,7.5,51.1
알에스오토메이션,18년 12월,-5.1,21.3,-27.9,-11.7,39.4
알에스오토메이션,19년 12월,78.5,-20.8,-9.0,48.7,88.1
알에프세미,15년 12월,115.5,-67.6,-33.2,16.1,86.9
알에프세미,16년 12월,77.4,-42.1,-23.9,11.3,98.2
알에프세미,17년 12월,-0.9,-69.5,58.1,-21.6,76.6
알에프세미,18년 12월,31.0,-160.5,105.9,-24.5,52.2
알에프세미,19년 12월,-19.0,41.9,-29.5,-6.4,45.8
알에프텍,15년 12월,204.2,-75.9,-90.0,42.2,408.4
알에프텍,16년 12월,188.3,7.5,-42.0,162.7,571.1
알에프텍,17년 12월,-7.7,-108.2,234.8,85.2,656.3
알에프텍,18년 12월,120.4,-18.3,-160.9,-49.0,607.3
알에프텍,19년 12월,122.2,-535.5,528.0,120.2,727.5
알엔투테크놀로지,15년 12월,34.7,-50.7,13.1,-2.9,16.2
알엔투테크놀로지,16년 12월,28.7,-56.5,34.0,6.2,22.4
알엔투테크놀로지,17년 12월,8.2,-57.0,77.2,28.1,50.5
알엔투테크놀로지,18년 12월,42.6,-104.3,17.3,-44.5,5.9
알엔투테크놀로지,19년 12월,37.4,-96.4,90.9,31.8,37.8
알테오젠,15년 12월,22.6,-42.3,1.3,-15.9,70.8
알테오젠,16년 12월,-31.6,-50.5,93.9,13.1,83.9
알테오젠,17년 12월,-43.5,-3.2,16.7,-31.6,52.3
알테오젠,18년 12월,-91.1,-228.4,354.5,36.9,89.2
알테오젠,19년 12월,91.3,-219.9,86.3,-45.0,44.1
알톤스포츠,15년 12월,-71.5,73.8,25.4,28.3,145.8
알톤스포츠,16년 12월,-258.7,20.8,123.7,-114.2,31.6
알톤스포츠,17년 12월,-0.7,16.5,20.4,35.1,66.7
알톤스포츠,18년 12월,11.5,6.7,-30.5,-12.3,54.3
알톤스포츠,19년 12월,52.6,116.8,-129.3,40.0,94.3
알티캐스트,15년 12월,36.8,-135.9,-9.9,-109.0,162.4
알티캐스트,16년 12월,101.3,-117.3,-59.5,-76.2,86.2
알티캐스트,17년 12월,65.8,-96.4,47.6,14.8,101.0
알티캐스트,18년 12월,80.9,-109.8,16.1,-12.9,88.1
알티캐스트,19년 12월,-15.0,-49.3,100.7,35.6,123.7
알파홀딩스,15년 12월,26.3,106.7,-9.2,124.9,202.2
알파홀딩스,16년 12월,-3.7,-146.9,69.9,-79.6,122.7
알파홀딩스,17년 12월,-94.1,61.9,-38.2,-72.2,50.5
알파홀딩스,18년 12월,-80.8,-484.8,568.0,2.3,52.8
알파홀딩스,19년 12월,-50.3,-306.4,312.8,-43.9,8.9
압타머사이언스,15년 12월, , , , , 
압타머사이언스,16년 12월,-8.4,-41.2,52.8,3.3,6.2
압타머사이언스,17년 12월,-16.8,21.4,-0.2,4.4,10.6
압타머사이언스,18년 12월,-21.0,10.6,98.0,87.5,98.1
